,original,name,price,link,image,contact,ownerName,city,district,unit,standardPrice
4901,onion,"A Grade Maharashtra Onion, Packaging Size: 50 Kg, Onion Size Available: Medium",10,sb-agroexports/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2021/7/ZT/UI/QH/134643013/nashik-onion-125x125.jpg,8048970300,S B AGRO EXPORTS,Nashik,,Kg,10/Kg
4902,onion,"A Grade Maharashtra Red Onion, Packaging Size: 50 Kg, Onion Size Available: Medium",10,gayatritradersindore/red-onion.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/LW/HR/EZ/28069126/product-jpeg-125x125.jpg,8048209423,Gayatri Traders,Indore,,Kg,10/Kg
4903,onion,"A Grade Maharashtra Organic Red Onion, Net Bag,Gunny Bags, Onion Size Available: Medium",10.5,bluegalaxy-international-exports/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/10/JR/OH/RV/137745992/red-onion-125x125.jpg,8043893329,Bluegalaxy International Exports Private Limited,Baripada,Mayurbhanj,Kg,10.50/Kg
4904,onion,"C Grade Maharashtra Red Baby Onion, For Human Consumption, Onion Size Available: Small",9,gbsinternationaltrading/red-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/7/ON/BF/TX/120897607/91uh2m2pavl-sl1500--125x125.jpg,8043859053,GBS International Trading,Mumbai,,Kg,9/Kg
4905,onion,"A Grade Maharashtra Premium Red Onion, For Food, PP Bag",12,sk-royal-industries/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/8/BI/TX/WU/156307736/brown-rice-syrup-125x125.jpeg,8043862759,SK Royal Industries,Agra,,Kg,12/Kg
4906,onion,"A Grade Maharashtra Pink Onion, Plastic Bag, Packaging Size: 50 Kg",26,saaianandhaaexports/food-grain.html,https://5.imimg.com/data5/ZY/EN/GL/SELLER-16500908/fresh-onion-125x125.jpg,8046036991,Saai Anandhaa Exports,Chennai,,Kg,26/Kg
4907,onion,"1 kg Fresh Onion, For Food, Gunny Bag",13,cosmeticagroup/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/LT/RA/KX/1200785/fresh-onion-125x125.jpg,8046044437,Cosmetica Group,Mumbai,,Kg,13/Kg
4908,onion,"A Grade Maharashtra Export Quality Pink/Red Onion, For Human Consumption, Onion Size Available: 25 mm to 55 + mm",16,aceindiaoverseas/fresh-onion.html,https://5.imimg.com/data5/SELLER/Default/2022/12/WE/ZN/BZ/160648810/export-quality-red-onion-125x125.jpg,8048213564,Ace India Overseas,Nashik,,Kg,16/Kg
4909,onion,"Red Fresh Onion, Net Bag, Packaging Size: 20 Kg",20,n-t-ecommerce-private-limited/fresh-onions.html,https://5.imimg.com/data5/SELLER/Default/2022/12/RU/BR/YU/36363611/fresh-onion-125x125.jpg,7942784819,N & T E-Commerce Private Limited,Banaskantha,,Kg,20/Kg
4910,onion,"A Grade Maharashtra Fresh Red Onion, Net Bag, Onion Size Available: Medium",21,begwani-agri/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/AF/MU/DE/136254788/red-onion-125x125.jpg,7942789185,Begwani Agri Private Limited,Ahmedabad,,Kg,21/Kg
4911,onion,"A Grade Maharashtra Red Onion, Net Bag, Onion Size Available: Large",22,dharsiniexports/organic-vegetable.html,https://5.imimg.com/data5/AU/CF/MY-1600400/red-onion-125x125.jpg,8048609802,Dharsini Exports,Coimbatore,,Kilogram,22/Kilogram
4912,onion,"A Grade Maharastra and Indore Onion Pyaj, Packaging Size: 50 Kg, Onion Size Available: Medium",19,jeev-organo-india/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2022/11/WU/HL/TJ/12771398/product-jpeg-125x125.jpg,8048970035,Jeev Organo India Opc Private Limited,New Delhi,,Kg,19/Kg
4913,onion,"A Grade Maharashtra Fresh Red Onion, For Food, Netted poly bag",18,carewellhealthcare/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2022/10/LP/GI/IC/639811/red-onion-125x125.jpg,8046063422,Carewell Impex,Ahmedabad,,Kg,18/Kg
4914,onion,Onion,27000,ysrenterprises/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2023/1/YU/KG/NU/43097283/onion1-125x125.jpg,8048266620,YSR Enterprises,Chittoor,,Tonne,"27,000/Tonne"
4915,onion,"A Grade Maharashtra Red Small Onion, Net Bag, Onion Size Available: Medium",58,saraswathi-traders-exporters/red-onino.html,https://5.imimg.com/data5/ANDROID/Default/2020/9/EM/PW/CF/51566629/product-jpeg-125x125.jpg,8046049150,Saraswathi Traders And Exporters,Pollachi,Coimbatore,Kg,58/Kg
4916,onion,"Maharashtra NASIK ONION, Net Bag",14,amritanjaliayurved-opc-private-limited/onions-and-garlic.html,https://5.imimg.com/data5/SELLER/Default/2021/2/VE/KO/JN/39176239/nasik-onion-125x125.jpg,7942545410,Amritanjali Ayurved (OPC) Private Limited,Udaipur,,Kg,14/Kg
4917,onion,Bold Sambar Small Onion,30,nagaexports/fresh-vegetables.html,https://5.imimg.com/data5/TD/AG/MY-3966004/bold-sambar-small-onion-125x125.jpg,8048604888,Kesco Organics Exports,Coimbatore,,Kilogram,30/Kilogram
4918,onion,"A Grade Maharashtra INDIAN ONIONS ( BULK ORDER & EXPORTERS INQUIRIES ONLY), Net Bag, Onion Size Available: Large",18960,mithuna-foods/onions.html,https://5.imimg.com/data5/UM/WD/CC/ANDROID-5158094/product-jpeg-125x125.jpg,8047631629,Mithuna Foods,Chennai,,Metric Ton,"18,960/Metric Ton"
4919,onion,"B Grade Maharashtra Small Sambar onion, Gunny Bag, Packaging Size: 50 Kg",50,multistarexports/fresh-red-onions.html,https://5.imimg.com/data5/ANDROID/Default/2021/12/KY/OD/RI/10368843/product-jpeg-125x125.jpg,8046058792,Multi Star Exports,Chennai,,Kg,50/Kg
4920,onion,"A Grade Maharashtra Red Dry Onion(Summer Onion), Packaging Size: 50 Kg, Onion Size Available: Medium",11,shyali-co/fresh-red-onions.html,https://5.imimg.com/data5/SELLER/Default/2021/5/KX/JT/LM/82308902/red-dry-onion-summer-onion--125x125.jpg,7942824108,Shyali Products Private Limited,Darjeeling,North 24 Parganas,Kg,11/Kg
4921,onion,50 kg Kolkata Red Onion,32,farheenfruitscompany/fresh-vegetables.html,https://5.imimg.com/data5/DL/WT/ZS/SELLER-24719169/kolkata-red-onion-125x125.jpg,8046045552,Farheen Fruits Company,Kolkata,,Kg,32/Kg
4922,onion,"A Grade Maharashtra Onion, Packaging Size: 50 Kg, Onion Size Available: Medium",13,manglamaaturmeric/onion.html,https://5.imimg.com/data5/ANDROID/Default/2020/12/TR/VP/PI/14510257/product-jpeg-125x125.jpg,8046046118,Manglamma Turmeric & Agro Services,Wardha,,Kg,13/Kg
4923,onion,"Gujarat Onion In Brine, Packaging Size: 1 KG, Onion Size Available: Medium",100,deliciano-global/,https://5.imimg.com/data5/SELLER/Default/2022/4/FU/MK/ZA/4459243/onion-in-brine-125x125.jpg,7942543241,Deliciano Global Private Limited,Rajkot,,Kg,100/Kg
4924,onion,Onion,26,aj-marketing-coimbatore/onion.html,https://5.imimg.com/data5/ANDROID/Default/2022/2/WX/BT/XD/37274499/product-jpeg-125x125.jpg,8046061464,A J Marketing,Coimbatore,,kg,26/kg
4925,onion,"Dry A Grade Rose Onion, 10 Kg, Onion Size Available: Small",39,nizamexports/rose-onion.html,https://5.imimg.com/data5/UQ/FV/NA/SELLER-56140060/rose-onion-125x125.jpg,8047634751,Nizam Exports,Chennai,,Kg,39/Kg
4926,onion,"A Grade MP Fresh Red Onion, Net Bag, Onion Size Available: Large",8,shreebalasahebenterprises/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/TF/RC/CY/62055745/whatsapp-image-23-02-24-at-13-50-22-125x125.jpg,8048955175,Shree Balasaheb Enterprises,Indore,,Kg,8/Kg
4927,onion,"A,B&C Maharashtra Red Onion, MESH BAG, Packaging Size: 50 Kg",29,rvak-exports/fresh-onion.html,https://5.imimg.com/data5/SELLER/Default/2021/1/CF/OF/EA/20331263/red-onion-125x125.jpg,7942548983,R.V.A.K Export,Chennai,,Kg,29/Kg
4928,pineapple,A Grade Natural Fresh Pineapple,32,maatarafruitscompany/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/9/GB/YI/AU/45117192/fresh-pineapple-125x125.jpg,8048987287,Maa Tara Fruits Company,Shimla,,Kg,32/Kg
4929,pineapple,A Grade Fresh Pineapples,20,sapphire-agro-tech/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/11/FW/UJ/FL/135721374/organic-fresh-pineapple-125x125.png,8047548657,Sapphire Agro Tech,Pune,,Kg,20/Kg
4930,pineapple,Fresh Pineapple,40,adinathglobalexports/fresh-fruits.html,https://3.imimg.com/data3/KC/BI/MY-3164894/fresh-pineapple-1085063-125x125.jpg,7942558343,Adinath Trading Company ( Atc ),New Delhi,,Kilogram,40/Kilogram
4931,pineapple,"A Grade Pineapple, Packaging Size: 20 Kg",50,shreeganeshfrozenfoods/pineapple-muramba.html,https://5.imimg.com/data5/JM/OK/KS/SELLER-200872/pineapple-125x125.jpg,8048972780,Shree Ganesh Frozen Foods Private Limited,Ghaziabad,,Kg onwards,50/Kg onwards
4932,pineapple,"A Grade Raw Pineapple, Packaging Size: CUSTOM",15,agropine-food-processors/canned-pineapple.html,https://5.imimg.com/data5/SELLER/Default/2022/11/TW/TL/YB/94775178/h-125x125.PNG,7942675285,Agropine Food Processors,Muvattupuzha,Ernakulam,Piece,15/Piece
4933,pineapple,Spray Dried Sapota/Chikoo Powder,420,earth-expo-company/fruit-powder.html,https://5.imimg.com/data5/SELLER/Default/2023/2/YP/MB/CZ/1600744/spray-dried-sapota-chikoo-powder-125x125.jpg,8048965831,Earth Expo Company,Bhavnagar,,Kg,420/Kg
4934,pineapple,A Grade Fresh Pine Apple,28,dipak-coconut-exportimport/fresh-pineapple.html,https://5.imimg.com/data5/SELLER/Default/2022/3/XM/AG/DX/112632533/81xa2gqipol-sl1500--125x125.jpg,8047314066,Dipak Coconut Export & Import,Midnapore,West Midnapore,Kg,28/Kg
4935,pineapple,TC pinapple plants,35.00,rudra-agritech/pineapple-plant.html,https://5.imimg.com/data5/ANDROID/Default/2023/2/TX/UT/HW/16411478/product-jpeg-125x125.jpg,8046067250,Rudra Agritech,Meerut,,Piece,35/Piece
4936,pineapple,A Grade Pineapple,,coastalenterprises/,https://5.imimg.com/data5/OO/GI/ZM/ANDROID-2534733/product-jpeg-125x125.jpg,8046051944,Coastal Enterprises,New Delhi,,Number,
4937,pineapple,Pineapple,4,anisaenterprise-assam/,https://5.imimg.com/data5/ANDROID/Default/2022/6/XR/PQ/UY/120948063/product-jpeg-125x125.jpg,8043853818,M/S. Anisa Enterprise,Hojai,Nagaon,Piece,4/Piece
4938,pineapple,Fresh Pineapple,28,farheenfruitscompany/indian-fruits.html,https://4.imimg.com/data4/JJ/KI/MY-24719169/re-125x125.jpg,8046045552,Farheen Fruits Company,Kolkata,,Kilogram,28/Kilogram
4939,pineapple,Yellow Driet Pineapple,690,ajaz-kaisar-kashmiri/dry-fruits-nuts.html,https://5.imimg.com/data5/SELLER/Default/2021/10/PG/VD/CF/129854156/1kg-pineapple-slices-125x125.jpeg,8048987460,M/S Ajaz Kaisar Kashmiri,Budgam,,Kg,690/Kg
4940,pineapple,"Well Watered Green Pineapple Fruit Plant, For Fruits",25,aatulnursery/mixed-fruits-plant.html,https://5.imimg.com/data5/SELLER/Default/2022/9/KR/LC/MI/158649701/mix-fruit-aatul-nursery-page-0012-125x125.jpg,8047619852,Aatul Nursery,Dholka,Ahmedabad,Piece,25/Piece
4941,pineapple,"A Grade Pineapple, Packaging Size: 10 Kg",50,goldway-new-delhi/pineapple-muramba.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/RF/SN/IS/41996727/product-jpeg-125x125.jpg,8047674093,Goldway,New Delhi,,Kg,50/Kg
4942,pineapple,"A Grade Pineapple, Packaging Size: 5 Kg",25,deepak-import-and-export/fresh-fruit.html,https://5.imimg.com/data5/SELLER/Default/2022/11/BY/RL/SG/40452634/pineapple-125x125.jpg,8047636990,Deepak Hanumant Sagat,Pune,,Kg,25/Kg
4943,pineapple,Frozen Pineapple,120,shrikrishnaagrocoldstorage/frozen-fruits.html,https://5.imimg.com/data5/VM/OH/GK/SELLER-85053740/frozen-pineapple-slices-125x125.jpg,7942543146,SHRIKRISHNA AGRO COLD STORAGE,Pune,,Kg,120/Kg
4944,pineapple,A Grade Fresh Pineapple,42,skytradersexportimport/fresh-pineapple.html,https://5.imimg.com/data5/SELLER/Default/2022/3/EJ/DT/WG/28674599/a-grade-fresh-pineapple-125x125.jpg,8047313633,Sky Traders Export & Import,Karikkad,Thrissur,Kg,42/Kg
4945,pineapple,APPLE BOWL ( PINE APPLE),390,saurabh-steel-india/,https://5.imimg.com/data5/SELLER/Default/2023/2/BU/GF/TO/12061916/muglai-bowl-pine-apple--125x125.jpg,7942795027,Saurabh Steels India,New Delhi,,Kg,390/Kg
4946,pineapple,A Grade Fresh Pineapple Fruit,130,jcfruitcenter/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/11/JU/WQ/DZ/162935399/pineapple-125x125.jpg,8047551711,J C Fruit Center,Mumbai,,Piece,130/Piece
4947,pineapple,Fresh Pineapple,20,muktimonikalita/fresh-pineapple.html,https://5.imimg.com/data5/SELLER/Default/2022/7/SA/MU/VT/50590040/fresh-pineapple-125x125.jpeg,8048274038,Muktimoni Kalita,Guwahati,Kamrup,Kg,20/Kg
4948,pineapple,"Banana A Grade Carrot & Pineapple, Packaging Size: 5 Kg",16500,alpha-kitchen-equipments/pineapple-muramba.html,https://5.imimg.com/data5/ANDROID/Default/2022/4/VZ/UT/IM/6083553/product-jpeg-125x125.jpeg,8048612762,Alpha Kitchen Equipments,Jaipur,,Piece,"16,500/Piece"
4949,pineapple,A Grade Fresh Pineapples,69,poonaagrocart/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/1/HJ/UK/OC/122538668/fresh-pineapples-125x125.png,7942797530,Poonaagrocart LLP,Pune,,Kg,69/Kg
4950,pineapple,A Grade Fresh Pineapple Fruit,50,enrichamultiorganics/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/1/VT/CU/VT/96447497/fresh-pineapple-125x125.jpg,7942791957,Enricha Multi Organics LLP,Dombivli,Thane,Kg,50/Kg
4951,pineapple,A Grade Organic Pineapple,20,muktidatamultipurpose-cooperativesociety/organic-pineapple.html,https://5.imimg.com/data5/SELLER/Default/2022/3/UC/IP/OM/88032003/organic-pineapple--125x125.jpg,8047307847,Muktidata Multipurpose Cooperative Society Ltd AITIBI,Shillong,East Khasi Hills,Kg,20/Kg
4952,pineapple,A Grade Fresh Pineapple Fruit,90,atish-agro-complex/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/2/BL/WL/IU/91329972/fresh-pineapples-125x125.jpg,7942816996,Atish Agro Complex Private Limited,Kolkata,,Kg,90/Kg
4953,pineapple,A'grade Pineapple,35,greenpacktraders/pineapple-muramba.html,https://5.imimg.com/data5/LC/LG/JD/SELLER-63561943/a-grade-pineapple-125x125.jpg,8048964742,Green Pack Traders,Kochi,Ernakulam,Kg,35/Kg
4954,pineapple,"Pale Yellow Solar Dehydrated Pineapple, Loose",480,thoogaiagriauthentic/dehydrated-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/3/LH/WH/JS/126196637/solar-dehydrated-pineapple-125x125.jpg,7942816447,Thoogai Agri Authentic Private Limited,Namakkal,,Kg,480/Kg
4955,pineapple,"A Grade Natural Fresh Pineapple, Packaging Size: 1 Kg",,neumec-exim/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/2/UQ/SP/PI/58575982/137-125x125.jpg,7942823265,NEUMEC EXIM PRIVATE LIMITED,Mumbai,,Packet,
4956,pineapple,"Premium Zipper Round Pineapple Incense Stick, For Religious",,shreejiincensestick/premium-zipper-collection.html,https://5.imimg.com/data5/SELLER/Default/2022/9/PA/VY/FF/2886626/img-5170-125x125.jpg,8046037070,Shreeji Incense Stick,Rajkot,,,
4957,pineapple,Mr fresh nata de pineapple 300ml,40,kventerprises-india/fruit-juice.html,https://5.imimg.com/data5/ANDROID/Default/2022/12/SR/DC/WX/86092495/product-jpeg-125x125.jpg,8043862630,K. V. Enterprises,Delhi,,Kg,40/Kg
4958,pineapple,Pineapple,15,steadfast-exports/pineapple.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/UI/OT/VW/79733849/product-jpeg-125x125.jpg,8047670739,Steadfast Exports,Pune,,Kg,15/Kg
4959,pineapple,"A Grade Organic Papaya Fruit, Packaging Size: 10 Kg",120,organicbharat/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/1/RN/HG/RB/27813924/organic-papaya-fruit-125x125.png,7942793809,Organic Bharat,Gurgaon,Gurugram,Kg,120/Kg
4960,pineapple,"A Grade Fresh pineapple, Packaging Size: 20 Kg",20,jahiduzzamanlaskar/pineapple-muramba.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/KZ/QX/KW/61856407/product-jpeg-125x125.jpg,8047652587,Jahiduzzaman Laskar,Nagaon,,Kg,20/Kg
4961,pineapple,Abacaxi A Grade Organic Pineapple,140,himas-impex-lucknow/,https://5.imimg.com/data5/SELLER/Default/2023/3/292967415/NJ/SU/EV/143854709/pineapple-125x125.png,7942823427,Himas Impex Private Limited,Lucknow,,Kg,140/Kg
4962,pineapple,Fresh Pineapple,35,dharsiniexports/fresh-fruits.html,https://5.imimg.com/data5/WD/LH/MY-1600400/fresh-pineapple-125x125.jpg,8048609802,Dharsini Exports,Coimbatore,,Kilogram,35/Kilogram
4963,pineapple,A Grade Urban Harvest Pineapple,50,organicut-fresh-private-limited-new-delhi/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/1/AS/XR/XA/74100547/fresh-cut-pineapple-125x125.jpg,7942792490,Organicut Fresh Private Limited,New Delhi,,Kg,50/Kg
4964,pineapple,Canned Fruit Natural Pineapple Tid Bit,649,earthling/canned-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/7/DA/UY/ND/6677072/royal-grove-pineapple-tid-bit-125x125.png,8046057848,Earthling,Delhi,,Unit,649/Unit
4965,pineapple,"A Grade Sweet Frozen Organic Pineapple, Packaging Type: Loose, Deep Freezer Storage",110,golden-sun-agrofoods/frozen-fruits.html,https://5.imimg.com/data5/SELLER/Default/2022/7/TH/PD/IV/62930265/fesh-sweet-pineapple-125x125.jpg,8043859034,Golden Sun Agro Foods (P) Limited,Sonipat,,Kg,110/Kg
4966,pineapple,"A Grade Ananas Pineapple, Packaging Size: 1/2 kg",750,navdurga-udyog/fresh-pineapple.html,https://5.imimg.com/data5/ANDROID/Default/2021/12/GS/VE/YM/19410971/product-jpeg-125x125.jpg,8046051630,Navdurga Udyog,Gorakhpur,,Kg,750/Kg
4967,pineapple,Smooth Cayenne A Grade Fresh Pineapple Fruit,85,omkar-enterprisesbengaluru/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2023/3/XG/DP/KZ/185864665/d-125x125.jpg,7942822119,Omkar Enterprises,Bengaluru,,Kg,85/Kg
4968,pineapple,A Grade Baby Pineapple,1200,vrukshavalli-food-products/,https://5.imimg.com/data5/SELLER/Default/2023/3/292601277/YP/UY/OH/78885969/hello-125x125.jpg,7942823887,Vrukshavalli Food Products,Raigad,,Kg,"1,200/Kg"
4969,pineapple,"Plastic Box IQF Pineapple, Packaging Type: Plastic Bottle",,pellagicfoodingedients/iqf-fruits-and-vegetables.html,https://5.imimg.com/data5/AF/XC/MY-5355375/iqf-pineapple-125x125.png,8047631589,Pellagic Food Ingredients Private Limited,Bengaluru,,Kilogram,
4970,pineapple,Pinafore,,skylarkuniforms/school-uniforms.html,https://5.imimg.com/data5/SELLER/Default/2022/2/XB/TY/DT/2267371/pinafore-125x125.png,8047642310,Skylark Uniforms,Chennai,,,
4971,pineapple,MAIDA (PINEAPPLE),,rathna-traders/,https://5.imimg.com/data5/BJ/HB/YE/SELLER-2125448/whatsapp-image-2020-04-11-at-13-33-24-125x125.jpeg,8048981073,Rathna Traders,Chennai,,,
4972,pineapple,Pineapple Draggies,,singh-dry-fruitsspices/nuts.html,https://5.imimg.com/data5/SELLER/Default/2022/4/NY/CP/PT/74097317/whatsapp-image-2022-04-25-at-2-59-14-pm-1--125x125.jpeg,7942541346,Singh Dry Fruits & Spices,New Delhi,,Kg,
4973,pineapple,Fresh Pineapple,,biogreenorganics/organic-fruit.html,https://3.imimg.com/data3/OQ/OI/MY-3986048/fresh-pineapple-125x125.jpg,8046051187,Tec Bio Natura,Chennai,,,
4974,pineapple,"Pineapple Rings, Packaging Type: Box, Packaging Size: 20 Kg",450,kenny-delights/pineapple-rings.html,https://5.imimg.com/data5/SELLER/Default/2021/8/HZ/ZE/MV/9144650/pineapple-rings-125x125.jpg,8046051895,Kenny Delights,Delhi,,Kg,450/Kg
4975,pineapple,Decorative Pineapple,,new-style-handicrafts/,https://5.imimg.com/data5/SELLER/Default/2022/7/NR/HZ/TX/4806684/decorative-pineapple-125x125.jpeg,8047658016,M/S New Style Handicrafts,Moradabad,,,
4976,pineapple,Banana A Grade Pineapple,50,aanvitraders/pineapple.html,https://5.imimg.com/data5/ANDROID/Default/2022/3/WE/EX/SW/109128489/product-jpeg-125x125.jpg,8047301799,Aanvi Traders,Nashik,,Piece,50/Piece
4977,pineapple,Pineapple,60,ms-india-agrimart/,https://5.imimg.com/data5/ANDROID/Default/2022/6/KX/HN/AJ/147375110/product-jpeg-125x125.jpg,8048273504,M/S India Agrimart,Golaghat,,Piece,60/Piece
4978,pineapple,Pineapple,120,unique-ceramics-khurja/pineapple-muramba.html,https://5.imimg.com/data5/ANDROID/Default/2022/9/IF/JA/MA/158657431/product-jpeg-125x125.jpg,8047621327,Unique Ceramics,Khurja,Bulandshahr,Kg,120/Kg
4979,pineapple,Ananas,60,cerative-ceramics/,https://5.imimg.com/data5/ANDROID/Default/2021/11/BX/HF/EN/18786238/product-jpeg-125x125.jpg,8045906782,Creative Ceramics,Bulandshahr,,Piece,60/Piece
4980,pineapple,A Grade PINEAPPLE,600,dinlifesystems/pineapple.html,https://5.imimg.com/data5/SELLER/Default/2020/8/SO/GO/NE/17046373/pineapple-125x125.jpg,"8069033758,993",Dinlife Systems Private Limited,Nashik,,Dozen,600/Dozen
4981,pineapple,Grade A Organic Pineapple,45,rnglobalexport/,https://5.imimg.com/data5/SELLER/Default/2023/1/LQ/EO/WN/20790687/6000200198506-125x125.jpg,7942800515,R N Global Export,New Delhi,,Kg,45/Kg
4982,pineapple,A Grade Organic Pineapple,22,green-valley-nursery-dimapur/pineapple-muramba.html,https://5.imimg.com/data5/ANDROID/Default/2022/7/XB/PL/JH/135820763/product-jpeg-125x125.jpg,8047764520,Green Valley Enterprise,Nagaon,,Piece,22/Piece
4983,pineapple,A Grade Fresh Pine Apple,30,shrinavneeltraders/fresh-fruits.html,https://5.imimg.com/data5/SELLER/Default/2021/12/RM/UJ/RY/134286407/fresh-pineapple-125x125.jpg,7942541265,Shri Navneel Traders,New Delhi,,Kg,30/Kg
4984,potato,"Brown A Grade Natural Fresh Potato, PP Bag, Packaging Size: 50",7.5,maatarafruitscompany/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/HL/JS/ZE/45117192/natural-fresh-potato-125x125.jpg,8048987287,Maa Tara Fruits Company,Shimla,,Kg,7.50/Kg
